#BOR.   #BDE.    .RESIS.REACT Nome........(MVAR)(Tmn)(Tmx)(  MW)(MW)   # I C ...1 ...2 ...3 ...4 ...5 iflh Prob(%) Cmon S
  164     156      0.33  2.15 Cordl1-Siln1                 9999.     104 0 0                             0      0.    0 1 
  164     157      0.53  3.39 Cordl1-Tebs1                 9999.     105 0 0                             0      0.    0 0 
  165     140      0.32  1.82 ElR110-Oass1                 9999.     106 0 0                             0      0.    0 0 
  165     157      0.45  2.67 ElR110-Tebs1                 9999.     107 0 0                             0      0.    0 0 
  153     167      1.75  7.24 Malm1-NvBrn1                 9999.     108 0 0                             0      0.    0 0 
  153     168      1.24  4.91 Malm1-TVtJl1                 9999.     109 0 0                             0      0.    0 1 
  167     169      1.54  6.39 NvBrn1Sabnl1                 9999.     110 0 0                             0      0.    0 0 
  140     156      0.12  0.49 Oass1-Siln1                  9999.     111 0 0                             0      0.    0 0 
  169     170      2.61 10.62 Sabnl1Salmn1                 9999.     112 0 0                             0      0.    0 0 
  156     159      0.66  4.27 Siln1-VentJ1                 9999.     113 0 0                             0      0.    0 1 
  168     157       0.2  1.19 TVtJl1-Tebs1                 9999.     114 0 0                             0      0.    0 1 
  157     174      0.22 12.72 Tebs1-Union3                 9999.     115 0 0                             0      0.    0 0 
  157     159      0.21  1.25 Tebs1-VentJ1                 9999.     116 0 0                             0      0.    0 1 
  168     159      0.03  0.18 TVtJl1VentJ1                 9999.     117 0 0                             0      0.    0 1 
  195     186       6.2 34.81 ElRio3-Rimr3                 9999.     118 0 0                             0      0.    0 0 
  178     186      1.08  3.52 LasFl3-Rimr3                 9999.     119 0 0                             0      0.    0 0 
  173     174      1.97 10.56 Magdl3Union3                 9999.     120 0 0                             0      0.    0 0 
  186     179      1.71  9.15 Rimr3-Silnc3                 9999.     121 0 0                             0      0.    0 0 
  194     173      2.36 12.65 Trplx3Magdl3                 9999.     122 0 0                             0      0.    0 0 
  195     194      1.03  5.51 ElRio3Trplx3                 9999.     123 0 0                             0      0.    0 0 
  195     196      2.63 14.08 ElRio3SantG3                 9999.     124 0 0                             0      0.    0 0 
  196     174      1.47  7.87 SantG3Union3                 9999.     125 0 0                             0      0.    0 0 
  197     155       0.1  1.21 Chinu5-Sabn5                 3800.     126 0 0                             0      0.    0 0 
  198     199      0.75   5.6 Altmr2-Betn2                  373.     128 0 0                             0      0.    0 0 
  199     385      1.35 10.91 Betn2-Mirl2                   614.     129 0 0                             0      0.    0 0 
  198     201       1.3  9.78 Altmr2Mocoa2                  373.     130 0 0                             0      0.    0 0 
  221     201      1.24  7.34 Jamn2-Mocoa2                  247.     131 0 0                             0      0.    0 0 
  199    1055      0.49  6.97 Betn2-SBrn2                   549.     132 0 0                             0      0.    0 0 
  212     213      7.85 20.18 Altm1-Flrnc1                 9999.     133 0 0                             0      0.    0 0 
  212     214      3.97 14.83 Altm1-Pitl1                  9999.     134 0 0                             0      0.    0 0 
  210     203      3.57 11.27 Betn1-Nev115                 9999.     135 0 0                             0      0.    0 0 
  210     205      0.36  1.13 Betn1-Sebr1                  9999.     136 0 0                             0      0.    0 0 
  202     383      3.86 10.54 Natgm1Prd115                 9999.     137 0 0                             0      0.    0 0 
  202     204      6.63 17.49 Natgm1-Tuln1                 9999.     138 0 0                             0      0.    0 0 
  203     206      1.44  3.73 Nev115Sur115                 9999.     139 0 0                             0      0.    0 0 
  203     205      3.21 10.14 Nev115-Sebr1                 9999.     140 0 0                             0      0.    0 0 
  203     222       2.1  5.41 Nev115-Teny1                 9999.     142 0 0                             0      0.    0 0 
  226     223      1.01  3.29 Barz1-Oc115                  9999.     143 0 0                             0      0.    0 0 
  226     225      0.59    3. Barz1-Vllvc1                 9999.     144 0 0                             0      0.    0 0 
  227     233     29.39  69.8 Grnd1-SJG1                   9999.     145 0 0                             0      0.    0 0 
  227     223      8.88   24. Grnd1-Oc115                  9999.     146 0 0                             0      0.    0 0 
  223     229      3.31  8.86 Oc115-Sur115                 9999.     147 0 0                             0      0.    0 0 
  223     225      0.43  2.08 Oc115-Vllvc1                 9999.     148 0 0                             0      0.    0 0 
  228     229      5.61 15.01 PurtL1Sur115                 9999.     149 0 0                             0      0.    0 0 
  310     284      1.22  9.48 Band2-CLmn2                   274.     150 0 0                             0      0.    0 0 
  310     318      0.72  5.61 Band2-Samr2                   274.     151 0 0                             0      0.    0 0 
  235     239      0.17  1.23 Barr2-Comn2                   277.     153 0 0                             0      0.    0 0 
  237     241       0.2  1.46 Bmng2-Gutgr2                  287.     154 0 0                             0      0.    0 0 
  237     251      0.38  2.39 Bmng2-Palos2                  278.     155 0 0                             0      0.    0 0 
  250     239      0.27  1.76 CirI2-Comn2                   103.     156 0 0                             0      0.    0 0 
  239     241      1.03  9.34 Comn2-Gutgr2                  277.     157 0 0                             0      0.    0 0 
  239     316      0.02  0.17 Comn2-Merl2                   307.     158 0 0                             0      0.    0 0 
  239     344      0.79  5.99 Comn2-Prmvr2                  555.     159 0 0                             0      0.    0 0 
  240     246      0.12  0.91 Cuct2-SnMt2                   295.     160 0 0                             0      0.    0 0 
  240     249      0.17  1.28 Cuct2-Tasjr2                  279.     161 0 0                             0      0.    0 0 
  241     251      0.33    3. Gutgr2Palos2                  287.     162 0 0                             0      0.    0 0 
  241     344      1.83 16.04 Gutgr2Prmvr2                  336.     163 0 0                             0      0.    0 0 
  241     248      0.89  7.57 Gutgr2-Soch2                  628.     164 0 0                             0      0.    0 0 
  241     249      1.43 12.83 Gutgr2Tasjr2                  338.     165 0 0                             0      0.    0 0 
  242     246      1.61 12.75 Ocaña2-SnMt2                  300.     166 0 0                             0      0.    0 0 
  245     248      0.02  0.26 Paipa2-Soch2                  848.     167 0 0                             0      0.    0 0 
  242     251      2.15 17.13 Ocaña2Palos2                  304.     168 0 0                             0      0.    0 0 
  251     249       1.4 10.99 Palos2Tasjr2                  281.     169 0 0                             0      0.    0 0 
  251     320      0.81  7.81 Palos2-Told2                  274.     170 0 0                             0      0.    0 0 
  318     320      0.63  4.86 Samr2-Told2                   298.     171 0 0                             0      0.    0 0 
  246     249      0.26  1.92 SnMt2-Tasjr2                  295.     172 0 0                             0      0.    0 0 
  252     253      1.18  2.81 Apa1-Holc1                   9999.     173 0 0                             0      0.    0 0 
  252     254       0.2  0.55 Apa1-SnAnt1                  9999.     174 0 0                             0      0.    0 0 
  255     314      8.79 18.71 Barb1-Cimtr1                 9999.     175 0 0                             0      0.    0 0 
  255     243       5.6  14.4 Barb1-Pap115                 9999.     176 0 0                             0      0.    0 0 
  255     256      7.72 17.08 Barb1-Chqnq1                 9999.     177 0 0                             0      0.    0 0 
  257     264      1.19  3.12 Barr1-SnSlv1                 9999.     178 0 0                             0      0.    0 0 
  257     258       14.  29.9 Barr1-Paln1                  9999.     179 0 0                             0      0.    0 0 
  259     253      0.86  2.06 Bavr1-Holc1                  9999.     180 0 0                             0      0.    0 0 
  259     243      2.94  7.01 Bavr1-Pap115                 9999.     181 0 0                             0      0.    0 0 
  260     301      1.37  2.86 Bmng1-Relmn1                 9999.     182 0 0                             0      0.    0 0 
  261     254      0.25  0.59 CPR1-SnAnt1                  9999.     183 0 0                             0      0.    0 0 
  256     262      7.58 24.36 Chqnq1-Tunj1                 9999.     184 0 0                             0      0.    0 0 
  265     266       5.3 13.95 Aycc1-Convn1                 9999.     185 0 0                             0      0.    0 0 
  266     267     10.93 15.18 Convn1Ocñ115                 9999.     186 0 0                             0      0.    0 0 
  266     319     25.71 35.71 Convn1Tib115                 9999.     187 0 0                             0      0.    0 0 
  270     243      1.98  4.71 Dutm1-Pap115                 9999.     188 0 0                             0      0.    0 0 
  270     254      2.94  7.01 Dutm1-SnAnt1                 9999.     189 0 0                             0      0.    0 0 
  271     274       2.9  7.69 FlrdE1-Pals1                 9999.     190 0 0                             0      0.    0 0 
  271     260      0.18  0.69 FlrdE1-Bmng1                 9999.     191 0 0                             0      0.    0 0 
  268     272      0.82  4.71 Insl1-SnMt1                  9999.     192 0 0                             0      0.    0 0 
  268     321      4.94 11.69 Insl1-Zul115                 9999.     193 0 0                             0      0.    0 0 
  263     258      7.06 18.85 Lizm1-Paln1                  9999.     194 0 0                             0      0.    0 0 
  263     302      4.05  10.3 Lizm1-Sabnd1                 9999.     195 0 0                             0      0.    0 0 
  273     267      4.41 15.92 Agchc1Ocñ115                 9999.     196 0 0                             0      0.    0 0 
  269     243      1.57  3.83 Dic115Pap115                 9999.     197 0 0                             0      0.    0 0 
  243     254      2.17 10.89 Pap115SnAnt1                 9999.     198 0 0                             0      0.    0 0 
  243     262      1.88  6.24 Pap115-Tunj1                 9999.     199 0 0                             0      0.    0 0 
  274     258      1.75  4.46 Pals1-Paln1                  9999.     200 0 0                             0      0.    0 0 
  258     301      0.74  1.72 Paln1-Relmn1                 9999.     201 0 0                             0      0.    0 0 
  275     260      1.66  3.97 Pidcs1-Bmng1                 9999.     202 0 0                             0      0.    0 0 
  275     276      9.72  23.6 Pidcs1-SanG1                 9999.     203 0 0                             0      0.    0 0 
  302     303      5.53 15.66 Sabnd1SnAlb1                 9999.     204 0 0                             0      0.    0 0 
  277     254     13.61 32.27 Bovt1-SnAnt1                 9999.     205 0 0                             0      0.    0 0 
  278     254      0.62   1.7 Ramd1-SnAnt1                 9999.     206 0 0                             0      0.    0 0 
  254     280      0.37  1.03 SnAnt1-Sidn1                 9999.     207 0 0                             0      0.    0 0 
  254     279      3.46 15.17 SnAnt1-Yopl1                 9999.     208 0 0                             0      0.    0 0 
  278     280      0.24  0.67 Ramd1-Sidn1                  9999.     209 0 0                             0      0.    0 0 
  319     321     10.81 25.58 Tib115Zul115                 9999.     210 0 0                             0      0.    0 0 
  281     279     12.45 34.19 PazdA1-Yopl1                 9999.     211 0 0                             0      0.    0 0 
  282     279      0.71   2.2 Termy1-Yopl1                 9999.     212 0 0                             0      0.    0 0 
  263     264      4.79 12.77 Lizm1-SnSlv1                 9999.     214 0 0                             0      0.    0 0 
  331     332      0.02  0.23 Guaca2-Mesa2                  768.     215 0 0                             0      0.    0 0 
  332     385      0.48  4.31 Mesa2-Mirl2                   663.     216 0 0                             0      0.    0 0 
  332     999      0.44  3.94 Mesa2-SnFlp2                  653.     217 0 0                             0      0.    0 0 
  331     334      0.04  0.38 Guaca2-Pars2                  658.     218 0 0                             0      0.    0 0 
  332     610      0.42  4.11 Mesa2-Norst2                  343.     219 0 0                             0      0.    0 0 
  323     347      0.08  1.07 Prmvr5-SnCr5                 1949.     221 0 0                             0      0.    0 0 
   17     346      0.16  1.79 Gutp2-SnCr2                   792.     222 0 0                             0      0.    0 0 
  343     344      0.86  6.78 Sirr2-Prmvr2                  278.     223 0 0                             0      0.    0 0 
  343     346      0.47  3.12 Sirr2-SnCr2                   278.     224 0 0                             0      0.    0 0 
  996     345      0.14  1.28 LaMl2-Purn2                   678.     225 0 0                             0      0.    0 0 
  343     345      0.56  5.01 Sirr2-Purn2                   675.     226 0 0                             0      0.    0 0 
  348     344      0.05  0.41 Term2-Prmvr2                  606.     227 0 0                             0      0.    0 0 
  345     346      0.54  4.52 Purn2-SnCr2                   664.     228 0 0                             0      0.    0 0 
  341     368      0.01  0.08 Porc3-TPor3                   684.     229 0 0                             0      0.    0 0 
  369     341      0.01  0.08 TPor3-Porc3                   684.     230 0 0                             0      0.    0 0 
  341     347      0.11   1.4 Porc35-SnCr5                 1485.     231 0 0                             0      0.    0 0 
  342     346      0.59  5.53 Ancn2-SnCr2                   666.     232 0 0                             0      0.    0 0 
  992     346       1.1  9.95 Esmr2-SnCr2                   665.     233 0 0                             0      0.    0 0 
  349     346        0.  0.04 SnCr2-SnCr2                  1715.     234 0 0                             0      0.    0 0 
  386    1009      2.36 11.32 Cajmr1-Regv1                 9999.     235 0 0                             0      0.    0 0 
  992     346       1.1  9.95 Esme2-SnCa2                   665.     236 0 0                             0      0.    0 1 
  387     389      1.17  5.22 Dimn1-Mirln1                 9999.     237 0 0                             0      0.    0 0 
  388     335      2.17 10.57 Flnd1-Guc115                 9999.     238 0 0                             0      0.    0 0 
  388     395      3.36  9.45 Flnd1-Lanc1                  9999.     239 0 0                             0      0.    0 0 
  388     383      4.17 11.38 Flnd1-Prd115                 9999.     240 0 0                             0      0.    0 0 
  389     390      0.43  1.76 Mirln1-Papy1                 9999.     241 0 0                             0      0.    0 0 
  401     390      0.26  1.14 Brss1-Papy1                  9999.     242 0 0                             0      0.    0 0 
  401     386      2.22  9.79 Brss1-Cajmr1                 9999.     243 0 0                             0      0.    0 0 
  412     403      0.12  1.61 Junc2-JPS1                    344.     244 0 0                             0      0.    0 0 
  403    1054      0.01  0.01 JPS1-Paez2                    618.     245 0 0                             0      0.    0 0 
  414     404      0.07  0.61 SnMr2-Yumbo2                  338.     246 0 0                             0      0.    0 0 
  412     414      0.24  2.12 Junc2-SnMr2                   337.     247 0 0                             0      0.    0 0 
  404     992      1.09  9.22 Yumbo2-Esmr2                  480.     248 0 0                             0      0.    0 0 
  408     409      1.22   6.5 Jamn1-Panc1                  9999.     249 0 0                             0      0.    0 0 
  408    1058       3.4 11.55 Jamn1-Santn1                 9999.     250 0 0                             0      0.    0 0 
  409    1058      4.66 15.83 Panc1-Santn1                 9999.     251 0 0                             0      0.    0 0 
  418     419      0.13  0.76 Agbln1Junch1                 9999.     252 0 0                             0      0.    0 0 
  418     420      0.58   3.3 Agbln1-Meln1                 9999.     253 1 0                             0      0.    0 0 
  418     421       0.9  5.15 Agbln1PaplC1                 9999.     254 0 0                             0      0.    0 0 
  410     413      0.73  5.41 AltA2-Pance2                  364.     255 0 0                             0      0.    0 0 
  410     404      0.74  5.46 AltA2-Yumbo2                  343.     256 0 0                             0      0.    0 0 
  422     423     10.88 26.36 BMlg1-Paln1                  9999.     257 0 0                             0      0.    0 0 
  424     451        4. 12.97 BajAn1-Bvnt1                 9999.     258 0 0                             0      0.    0 0 
  424     425      4.13  9.49 BajAn1Chpch1                 9999.     259 0 0                             0      0.    0 0 
  424     423      3.98 12.93 BajAn1-Paln1                 9999.     260 0 0                             0      0.    0 0 
  426     452      1.02  5.84 Bug115-Calm1                 9999.     261 0 0                             0      0.    0 0 
  426     487      2.65  6.79 Bug115-SnMr1                 9999.     262 0 0                             0      0.    0 0 
  426     450      2.05  5.25 Bug115Tul115                 9999.     263 0 0                             0      0.    0 0 
  451     423      0.95   3.1 Bvnt1-Paln1                  9999.     264 0 0                             0      0.    0 0 
  453     419      1.09  6.24 Candl1Junch1                 9999.     265 0 0                             0      0.    0 0 
  453     468      0.37  1.04 Candl1-Mayg1                 9999.     266 0 0                             0      0.    0 0 
  436     432      4.91 13.96 Cart1-LaUn1                  9999.     267 0 0                             0      0.    0 0 
  436    1003      0.44  1.17 Cart1-Papl1                  9999.     268 0 0                             0      0.    0 0 
  435     414      0.84  7.47 Cartg2-SnMr2                  674.     269 0 0                             0      0.    0 0 
  435     997       0.1  0.93 Cartg2Virgn2                  674.     270 0 0                             0      0.    0 0 
  436     433      6.02 15.42 Cart1-Zarz1                  9999.     271 0 0                             0      0.    0 0 
  454     429      2.55  6.54 Cerr1-Palm1                  9999.     272 0 0                             0      0.    0 0 
  425     427      0.18  0.44 Chpch1-Camp1                 9999.     273 0 0                             0      0.    0 0 
  425     456      0.31   0.7 Chpch1SnAnt1                 9999.     274 0 0                             0      0.    0 0 
  425     416      1.55  3.93 Chpch1Termy1                 9999.     275 0 0                             0      0.    0 0 
  428     429      0.18  1.14 Codzz1-Palm1                 9999.     276 0 0                             0      0.    0 0 
  430     429      1.28  7.95 Guch1-Palm1                  9999.     277 0 0                             0      0.    0 0 
  430     487      0.24  1.26 Guch1-SnMr1                  9999.     278 0 0                             0      0.    0 0 
  430     473      0.04  0.35 Guch1-TermV1                 9999.     279 0 0                             0      0.    0 0 
  430     416      0.15  0.94 Guch1-Termy1                 9999.     280 0 0                             0      0.    0 0 
  412     413       0.3   2.3 Junc2-Pance2                  379.     281 0 0                             0      0.    0 0 
  412     461      0.83  6.39 Junc2-Salv2                   379.     282 0 0                             0      0.    0 0 
  419     455       0.2  1.15 Junch1-SanL1                 9999.     283 0 0                             0      0.    0 0 
  427     416      1.38  3.49 Camp1-Termy1                 9999.     284 0 0                             0      0.    0 0 
  432     433      2.02  6.53 LaUn1-Zarz1                  9999.     285 0 0                             0      0.    0 0 
  420     409      0.62  3.58 Meln1-Panc1                  9999.     287 1 0                             0      0.    0 0 
  429     434      0.18  1.11 Palm1-Sucrm1                 9999.     288 0 0                             0      0.    0 0 
  409     421      1.14  6.56 Panc1-PaplC1                 9999.     289 0 0                             0      0.    0 0 
  413     461      0.65    5. Pance2-Salv2                  379.     290 0 0                             0      0.    0 0 
  409     456      0.37  2.12 Panc1-SnAnt1                 9999.     291 0 0                             0      0.    0 0 
  413     404      0.37  2.76 Pance2Yumbo2                  343.     292 0 0                             0      0.    0 0 
  455     416      0.27  1.56 SanL1-Termy1                 9999.     293 0 0                             0      0.    0 0 
  487     416      0.47   1.2 SnMr1-Termy1                 9999.     294 0 0                             0      0.    0 0 
  450     433      2.73  6.99 Tul115-Zarz1                 9999.     295 0 0                             0      0.    0 0 
  430     434      1.16  7.16 Guch1-Sucrm1                 9999.     296 1 0                             0      0.    0 0 
  428     487       0.9  5.25 Codzz1-SnMr1                 9999.     297 0 0                             0      0.    0 0 
  415     490      0.14   2.1 SnMr5-Virgn5                 1559.     298 0 0                             0      0.    0 0 
  608    1102      0.41  4.51 Circo2-Guv2                   658.     299 0 0                             0      0.    0 0 
  605     614       0.1  0.78 Bact2-Torca2                 1021.     300 0 0                             0      0.    0 0 
  606     323      0.18  2.61 Bact5-Prmvr5                 1485.     301 0 0                             0      0.    0 0 
  610     345      0.55  4.84 Norst2-Purn2                  665.     302 0 0                             0      0.    0 0 
  655     332      0.27  2.77 Bals2-Mesa2                   360.     304 0 0                             0      0.    0 0 
  655     610      0.15  1.44 Bals2-Norst2                  377.     305 0 0                             0      0.    0 0 
  608     616      0.27  2.95 Circo2Tunal2                  329.     307 0 0                             0      0.    0 0 
  224     616      0.53  5.79 Refrm2Tunal2                  329.     308 0 0                             0      0.    0 0 
  617     616      0.14  1.48 SnMt2-Tunal2                  329.     309 0 0                             0      0.    0 0 
